id,target
boostcamp-sts-v1-test-105,0.6
boostcamp-sts-v1-test-106,1.3
boostcamp-sts-v1-test-107,3.6
boostcamp-sts-v1-test-108,3.1
boostcamp-sts-v1-test-109,3.8
boostcamp-sts-v1-test-110,4.1
boostcamp-sts-v1-test-111,0.3
boostcamp-sts-v1-test-112,0.2
boostcamp-sts-v1-test-113,0.3
boostcamp-sts-v1-test-114,1.9
boostcamp-sts-v1-test-115,1.5
boostcamp-sts-v1-test-116,0.8
boostcamp-sts-v1-test-117,4.2
boostcamp-sts-v1-test-118,3.2
boostcamp-sts-v1-test-119,4.2
boostcamp-sts-v1-test-120,4.2
boostcamp-sts-v1-test-121,1.3
boostcamp-sts-v1-test-122,0.7
boostcamp-sts-v1-test-123,3.0
boostcamp-sts-v1-test-124,1.2
boostcamp-sts-v1-test-125,0.3
boostcamp-sts-v1-test-126,4.1
boostcamp-sts-v1-test-127,4.2
boostcamp-sts-v1-test-128,4.2
boostcamp-sts-v1-test-129,4.3
boostcamp-sts-v1-test-130,3.5
boostcamp-sts-v1-test-131,4.0
boostcamp-sts-v1-test-132,4.3
boostcamp-sts-v1-test-133,1.6
boostcamp-sts-v1-test-134,4.3
boostcamp-sts-v1-test-135,3.8
boostcamp-sts-v1-test-136,1.6
boostcamp-sts-v1-test-137,3.2
boostcamp-sts-v1-test-138,3.0
boostcamp-sts-v1-test-139,3.0
boostcamp-sts-v1-test-140,4.3
boostcamp-sts-v1-test-141,1.3
boostcamp-sts-v1-test-142,2.4
boostcamp-sts-v1-test-143,4.2
boostcamp-sts-v1-test-144,0.3
boostcamp-sts-v1-test-145,0.3
boostcamp-sts-v1-test-146,0.3
boostcamp-sts-v1-test-147,0.8
boostcamp-sts-v1-test-148,0.5
boostcamp-sts-v1-test-149,4.3
boostcamp-sts-v1-test-150,0.3
boostcamp-sts-v1-test-151,4.3
boostcamp-sts-v1-test-152,2.1
boostcamp-sts-v1-test-153,2.9
boostcamp-sts-v1-test-154,0.5
boostcamp-sts-v1-test-155,0.4
boostcamp-sts-v1-test-156,4.3
boostcamp-sts-v1-test-157,4.3
boostcamp-sts-v1-test-158,4.2
boostcamp-sts-v1-test-159,0.8
boostcamp-sts-v1-test-160,4.3
boostcamp-sts-v1-test-161,0.5
boostcamp-sts-v1-test-162,3.8
boostcamp-sts-v1-test-163,0.5
boostcamp-sts-v1-test-164,1.3
boostcamp-sts-v1-test-165,1.7
boostcamp-sts-v1-test-166,0.9
boostcamp-sts-v1-test-167,4.2
boostcamp-sts-v1-test-168,1.4
boostcamp-sts-v1-test-169,4.3
boostcamp-sts-v1-test-170,3.8
boostcamp-sts-v1-test-171,0.7
boostcamp-sts-v1-test-172,4.3
boostcamp-sts-v1-test-173,1.4
boostcamp-sts-v1-test-174,4.1
boostcamp-sts-v1-test-175,3.4
boostcamp-sts-v1-test-176,0.2
boostcamp-sts-v1-test-177,4.2
boostcamp-sts-v1-test-178,0.6
boostcamp-sts-v1-test-179,4.1
boostcamp-sts-v1-test-180,4.0
boostcamp-sts-v1-test-181,3.8
boostcamp-sts-v1-test-182,3.9
boostcamp-sts-v1-test-183,0.9
boostcamp-sts-v1-test-184,4.1
boostcamp-sts-v1-test-185,4.2
boostcamp-sts-v1-test-186,4.3
boostcamp-sts-v1-test-187,3.9
boostcamp-sts-v1-test-188,0.2
boostcamp-sts-v1-test-189,4.3
boostcamp-sts-v1-test-190,1.2
boostcamp-sts-v1-test-191,0.7
boostcamp-sts-v1-test-192,3.7
boostcamp-sts-v1-test-193,1.6
boostcamp-sts-v1-test-194,4.1
boostcamp-sts-v1-test-195,0.8
boostcamp-sts-v1-test-196,2.1
boostcamp-sts-v1-test-197,4.0
boostcamp-sts-v1-test-198,4.3
boostcamp-sts-v1-test-199,1.2
boostcamp-sts-v1-test-200,3.5
boostcamp-sts-v1-test-201,0.3
boostcamp-sts-v1-test-202,4.3
boostcamp-sts-v1-test-203,0.4
boostcamp-sts-v1-test-204,1.9
boostcamp-sts-v1-test-205,1.1
boostcamp-sts-v1-test-206,1.3
boostcamp-sts-v1-test-207,0.9
boostcamp-sts-v1-test-208,0.9
boostcamp-sts-v1-test-209,2.9
boostcamp-sts-v1-test-210,1.4
boostcamp-sts-v1-test-211,2.2
boostcamp-sts-v1-test-212,1.4
boostcamp-sts-v1-test-213,1.9
boostcamp-sts-v1-test-214,4.3
boostcamp-sts-v1-test-215,3.7
boostcamp-sts-v1-test-216,3.8
boostcamp-sts-v1-test-217,0.3
boostcamp-sts-v1-test-218,2.8
boostcamp-sts-v1-test-219,0.3
boostcamp-sts-v1-test-220,4.0
boostcamp-sts-v1-test-221,3.7
boostcamp-sts-v1-test-222,4.2
boostcamp-sts-v1-test-223,3.3
boostcamp-sts-v1-test-224,4.3
boostcamp-sts-v1-test-225,4.2
boostcamp-sts-v1-test-226,4.2
boostcamp-sts-v1-test-227,1.6
boostcamp-sts-v1-test-228,1.1
boostcamp-sts-v1-test-229,0.2
boostcamp-sts-v1-test-230,0.9
boostcamp-sts-v1-test-231,0.7
boostcamp-sts-v1-test-232,3.9
boostcamp-sts-v1-test-233,2.1
boostcamp-sts-v1-test-234,0.2
boostcamp-sts-v1-test-235,0.7
boostcamp-sts-v1-test-236,1.9
boostcamp-sts-v1-test-237,2.3
boostcamp-sts-v1-test-238,1.6
boostcamp-sts-v1-test-239,2.6
boostcamp-sts-v1-test-240,2.7
boostcamp-sts-v1-test-241,1.1
boostcamp-sts-v1-test-242,0.2
boostcamp-sts-v1-test-243,4.2
boostcamp-sts-v1-test-244,0.6
boostcamp-sts-v1-test-245,4.1
boostcamp-sts-v1-test-246,1.3
boostcamp-sts-v1-test-247,4.0
boostcamp-sts-v1-test-248,4.2
boostcamp-sts-v1-test-249,4.0
boostcamp-sts-v1-test-250,0.8
boostcamp-sts-v1-test-251,0.8
boostcamp-sts-v1-test-252,0.3
boostcamp-sts-v1-test-253,4.0
boostcamp-sts-v1-test-254,1.9
boostcamp-sts-v1-test-255,4.3
boostcamp-sts-v1-test-256,3.9
boostcamp-sts-v1-test-257,2.9
boostcamp-sts-v1-test-258,4.0
boostcamp-sts-v1-test-259,3.0
boostcamp-sts-v1-test-260,4.2
boostcamp-sts-v1-test-261,4.3
boostcamp-sts-v1-test-262,4.3
boostcamp-sts-v1-test-263,4.2
boostcamp-sts-v1-test-264,4.3
boostcamp-sts-v1-test-265,2.5
boostcamp-sts-v1-test-266,4.2
boostcamp-sts-v1-test-267,1.3
boostcamp-sts-v1-test-268,0.9
boostcamp-sts-v1-test-269,0.3
boostcamp-sts-v1-test-270,4.2
boostcamp-sts-v1-test-271,3.7
boostcamp-sts-v1-test-272,0.8
boostcamp-sts-v1-test-273,4.3
boostcamp-sts-v1-test-274,4.3
boostcamp-sts-v1-test-275,4.3
boostcamp-sts-v1-test-276,3.3
boostcamp-sts-v1-test-277,0.4
boostcamp-sts-v1-test-278,2.5
boostcamp-sts-v1-test-279,4.3
boostcamp-sts-v1-test-280,0.5
boostcamp-sts-v1-test-281,3.5
boostcamp-sts-v1-test-282,4.2
boostcamp-sts-v1-test-283,0.5
boostcamp-sts-v1-test-284,4.0
boostcamp-sts-v1-test-285,1.7
boostcamp-sts-v1-test-286,4.0
boostcamp-sts-v1-test-287,4.2
boostcamp-sts-v1-test-288,0.2
boostcamp-sts-v1-test-289,0.3
boostcamp-sts-v1-test-290,1.0
boostcamp-sts-v1-test-291,0.3
boostcamp-sts-v1-test-292,3.4
boostcamp-sts-v1-test-293,0.8
boostcamp-sts-v1-test-294,1.2
boostcamp-sts-v1-test-295,3.6
boostcamp-sts-v1-test-296,2.6
boostcamp-sts-v1-test-297,0.3
boostcamp-sts-v1-test-298,4.3
boostcamp-sts-v1-test-299,3.5
boostcamp-sts-v1-test-300,4.2
boostcamp-sts-v1-test-301,3.0
boostcamp-sts-v1-test-302,1.6
boostcamp-sts-v1-test-303,2.9
boostcamp-sts-v1-test-304,2.7
boostcamp-sts-v1-test-305,1.2
boostcamp-sts-v1-test-306,2.9
boostcamp-sts-v1-test-307,4.3
boostcamp-sts-v1-test-308,0.8
boostcamp-sts-v1-test-309,0.8
boostcamp-sts-v1-test-310,4.2
boostcamp-sts-v1-test-311,1.7
boostcamp-sts-v1-test-312,0.3
boostcamp-sts-v1-test-313,4.2
boostcamp-sts-v1-test-314,0.2
boostcamp-sts-v1-test-315,3.7
boostcamp-sts-v1-test-316,3.9
boostcamp-sts-v1-test-317,0.3
boostcamp-sts-v1-test-318,3.2
boostcamp-sts-v1-test-319,2.3
boostcamp-sts-v1-test-320,0.4
boostcamp-sts-v1-test-321,0.9
boostcamp-sts-v1-test-322,4.3
boostcamp-sts-v1-test-323,0.3
boostcamp-sts-v1-test-324,0.6
boostcamp-sts-v1-test-325,4.2
boostcamp-sts-v1-test-326,3.9
boostcamp-sts-v1-test-327,1.7
boostcamp-sts-v1-test-328,2.0
boostcamp-sts-v1-test-329,0.6
boostcamp-sts-v1-test-330,1.7
boostcamp-sts-v1-test-331,4.1
boostcamp-sts-v1-test-332,4.1
boostcamp-sts-v1-test-333,4.2
boostcamp-sts-v1-test-334,1.5
boostcamp-sts-v1-test-335,4.1
boostcamp-sts-v1-test-336,4.0
boostcamp-sts-v1-test-337,1.5
boostcamp-sts-v1-test-338,4.1
boostcamp-sts-v1-test-339,1.7
boostcamp-sts-v1-test-340,0.8
boostcamp-sts-v1-test-341,4.2
boostcamp-sts-v1-test-342,0.7
boostcamp-sts-v1-test-343,1.1
boostcamp-sts-v1-test-344,4.2
boostcamp-sts-v1-test-345,4.1
boostcamp-sts-v1-test-346,1.8
boostcamp-sts-v1-test-347,3.7
boostcamp-sts-v1-test-348,1.6
boostcamp-sts-v1-test-349,3.1
boostcamp-sts-v1-test-350,1.0
boostcamp-sts-v1-test-351,2.2
boostcamp-sts-v1-test-352,3.0
boostcamp-sts-v1-test-353,0.2
boostcamp-sts-v1-test-354,0.2
boostcamp-sts-v1-test-355,2.4
boostcamp-sts-v1-test-356,3.4
boostcamp-sts-v1-test-357,1.0
boostcamp-sts-v1-test-358,2.7
boostcamp-sts-v1-test-359,4.1
boostcamp-sts-v1-test-360,2.7
boostcamp-sts-v1-test-361,1.3
boostcamp-sts-v1-test-362,2.6
boostcamp-sts-v1-test-363,0.3
boostcamp-sts-v1-test-364,3.9
boostcamp-sts-v1-test-365,4.3
boostcamp-sts-v1-test-366,1.3
boostcamp-sts-v1-test-367,3.8
boostcamp-sts-v1-test-368,0.4
boostcamp-sts-v1-test-369,0.9
boostcamp-sts-v1-test-370,0.8
boostcamp-sts-v1-test-371,3.9
boostcamp-sts-v1-test-372,1.9
boostcamp-sts-v1-test-373,0.2
boostcamp-sts-v1-test-374,0.8
boostcamp-sts-v1-test-375,4.3
boostcamp-sts-v1-test-376,0.4
boostcamp-sts-v1-test-377,3.7
boostcamp-sts-v1-test-378,4.2
boostcamp-sts-v1-test-379,4.2
boostcamp-sts-v1-test-380,2.0
boostcamp-sts-v1-test-381,0.3
boostcamp-sts-v1-test-382,1.3
boostcamp-sts-v1-test-383,2.1
boostcamp-sts-v1-test-384,0.8
boostcamp-sts-v1-test-385,0.5
boostcamp-sts-v1-test-386,3.9
boostcamp-sts-v1-test-387,0.8
boostcamp-sts-v1-test-388,1.6
boostcamp-sts-v1-test-389,2.7
boostcamp-sts-v1-test-390,3.2
boostcamp-sts-v1-test-391,2.8
boostcamp-sts-v1-test-392,0.6
boostcamp-sts-v1-test-393,4.2
boostcamp-sts-v1-test-394,3.0
boostcamp-sts-v1-test-395,3.1
boostcamp-sts-v1-test-396,0.6
boostcamp-sts-v1-test-397,0.5
boostcamp-sts-v1-test-398,2.2
boostcamp-sts-v1-test-399,1.7
boostcamp-sts-v1-test-400,1.3
boostcamp-sts-v1-test-401,1.0
boostcamp-sts-v1-test-402,0.8
boostcamp-sts-v1-test-403,4.2
boostcamp-sts-v1-test-404,4.3
boostcamp-sts-v1-test-405,0.8
boostcamp-sts-v1-test-406,4.2
boostcamp-sts-v1-test-407,1.9
boostcamp-sts-v1-test-408,3.8
boostcamp-sts-v1-test-409,4.3
boostcamp-sts-v1-test-410,4.0
boostcamp-sts-v1-test-411,0.6
boostcamp-sts-v1-test-412,0.7
boostcamp-sts-v1-test-413,4.2
boostcamp-sts-v1-test-414,3.8
boostcamp-sts-v1-test-415,1.3
boostcamp-sts-v1-test-416,2.3
boostcamp-sts-v1-test-417,3.4
boostcamp-sts-v1-test-418,4.2
boostcamp-sts-v1-test-419,0.5
boostcamp-sts-v1-test-420,3.9
boostcamp-sts-v1-test-421,4.0
boostcamp-sts-v1-test-422,4.2
boostcamp-sts-v1-test-423,4.2
boostcamp-sts-v1-test-424,3.5
boostcamp-sts-v1-test-425,2.0
boostcamp-sts-v1-test-426,2.1
boostcamp-sts-v1-test-427,3.9
boostcamp-sts-v1-test-428,4.3
boostcamp-sts-v1-test-429,3.9
boostcamp-sts-v1-test-430,0.4
boostcamp-sts-v1-test-431,0.5
boostcamp-sts-v1-test-432,2.0
boostcamp-sts-v1-test-433,1.6
boostcamp-sts-v1-test-434,0.3
boostcamp-sts-v1-test-435,3.6
boostcamp-sts-v1-test-436,0.3
boostcamp-sts-v1-test-437,2.0
boostcamp-sts-v1-test-438,2.2
boostcamp-sts-v1-test-439,3.1
boostcamp-sts-v1-test-440,0.3
boostcamp-sts-v1-test-441,3.2
boostcamp-sts-v1-test-442,4.3
boostcamp-sts-v1-test-443,0.3
boostcamp-sts-v1-test-444,1.7
boostcamp-sts-v1-test-445,0.7
boostcamp-sts-v1-test-446,4.0
boostcamp-sts-v1-test-447,1.0
boostcamp-sts-v1-test-448,4.2
boostcamp-sts-v1-test-449,4.0
boostcamp-sts-v1-test-450,0.8
boostcamp-sts-v1-test-451,0.7
boostcamp-sts-v1-test-452,3.5
boostcamp-sts-v1-test-453,1.3
boostcamp-sts-v1-test-454,1.4
boostcamp-sts-v1-test-455,0.5
boostcamp-sts-v1-test-456,0.6
boostcamp-sts-v1-test-457,3.8
boostcamp-sts-v1-test-458,1.4
boostcamp-sts-v1-test-459,2.9
boostcamp-sts-v1-test-460,0.3
boostcamp-sts-v1-test-461,4.1
boostcamp-sts-v1-test-462,4.2
boostcamp-sts-v1-test-463,2.7
boostcamp-sts-v1-test-464,1.2
boostcamp-sts-v1-test-465,0.3
boostcamp-sts-v1-test-466,0.9
boostcamp-sts-v1-test-467,0.7
boostcamp-sts-v1-test-468,2.9
boostcamp-sts-v1-test-469,1.3
boostcamp-sts-v1-test-470,1.8
boostcamp-sts-v1-test-471,0.3
boostcamp-sts-v1-test-472,0.5
boostcamp-sts-v1-test-473,1.8
boostcamp-sts-v1-test-474,3.3
boostcamp-sts-v1-test-475,0.3
boostcamp-sts-v1-test-476,4.2
boostcamp-sts-v1-test-477,0.9
boostcamp-sts-v1-test-478,1.3
boostcamp-sts-v1-test-479,1.5
boostcamp-sts-v1-test-480,4.3
boostcamp-sts-v1-test-481,0.7
boostcamp-sts-v1-test-482,4.2
boostcamp-sts-v1-test-483,4.2
boostcamp-sts-v1-test-484,0.3
boostcamp-sts-v1-test-485,3.6
boostcamp-sts-v1-test-486,1.3
boostcamp-sts-v1-test-487,0.9
boostcamp-sts-v1-test-488,0.4
boostcamp-sts-v1-test-489,0.5
boostcamp-sts-v1-test-490,4.2
boostcamp-sts-v1-test-491,0.6
boostcamp-sts-v1-test-492,1.8
boostcamp-sts-v1-test-493,0.2
boostcamp-sts-v1-test-494,4.2
boostcamp-sts-v1-test-495,0.4
boostcamp-sts-v1-test-496,4.0
boostcamp-sts-v1-test-497,4.2
boostcamp-sts-v1-test-498,4.3
boostcamp-sts-v1-test-499,0.9
boostcamp-sts-v1-test-500,0.3
boostcamp-sts-v1-test-501,4.2
boostcamp-sts-v1-test-502,4.3
boostcamp-sts-v1-test-503,0.4
boostcamp-sts-v1-test-504,4.1
boostcamp-sts-v1-test-505,0.8
boostcamp-sts-v1-test-506,0.3
boostcamp-sts-v1-test-507,0.3
boostcamp-sts-v1-test-508,0.3
boostcamp-sts-v1-test-509,4.1
boostcamp-sts-v1-test-510,1.0
boostcamp-sts-v1-test-511,0.8
boostcamp-sts-v1-test-512,0.4
boostcamp-sts-v1-test-513,0.5
boostcamp-sts-v1-test-514,0.4
boostcamp-sts-v1-test-515,0.9
boostcamp-sts-v1-test-516,0.4
boostcamp-sts-v1-test-517,1.0
boostcamp-sts-v1-test-518,4.2
boostcamp-sts-v1-test-519,3.3
boostcamp-sts-v1-test-520,0.4
boostcamp-sts-v1-test-521,2.4
boostcamp-sts-v1-test-522,1.6
boostcamp-sts-v1-test-523,3.2
boostcamp-sts-v1-test-524,1.5
boostcamp-sts-v1-test-525,1.7
boostcamp-sts-v1-test-526,1.0
boostcamp-sts-v1-test-527,1.0
boostcamp-sts-v1-test-528,1.4
boostcamp-sts-v1-test-529,3.3
boostcamp-sts-v1-test-530,4.1
boostcamp-sts-v1-test-531,3.5
boostcamp-sts-v1-test-532,0.3
boostcamp-sts-v1-test-533,0.9
boostcamp-sts-v1-test-534,1.1
boostcamp-sts-v1-test-535,4.3
boostcamp-sts-v1-test-536,1.4
boostcamp-sts-v1-test-537,3.9
boostcamp-sts-v1-test-538,1.2
boostcamp-sts-v1-test-539,0.2
boostcamp-sts-v1-test-540,2.1
boostcamp-sts-v1-test-541,4.3
boostcamp-sts-v1-test-542,3.4
boostcamp-sts-v1-test-543,0.9
boostcamp-sts-v1-test-544,0.8
boostcamp-sts-v1-test-545,3.3
boostcamp-sts-v1-test-546,4.3
boostcamp-sts-v1-test-547,4.3
boostcamp-sts-v1-test-548,1.1
boostcamp-sts-v1-test-549,0.9
boostcamp-sts-v1-test-550,2.1
boostcamp-sts-v1-test-551,0.5
boostcamp-sts-v1-test-552,3.5
boostcamp-sts-v1-test-553,2.8
boostcamp-sts-v1-test-554,4.2
boostcamp-sts-v1-test-555,4.2
boostcamp-sts-v1-test-556,0.7
boostcamp-sts-v1-test-557,0.9
boostcamp-sts-v1-test-558,1.9
boostcamp-sts-v1-test-559,0.3
boostcamp-sts-v1-test-560,4.3
boostcamp-sts-v1-test-561,4.3
boostcamp-sts-v1-test-562,0.5
boostcamp-sts-v1-test-563,2.2
boostcamp-sts-v1-test-564,0.3
boostcamp-sts-v1-test-565,4.2
boostcamp-sts-v1-test-566,4.3
boostcamp-sts-v1-test-567,4.1
boostcamp-sts-v1-test-568,3.3
boostcamp-sts-v1-test-569,4.2
boostcamp-sts-v1-test-570,2.2
boostcamp-sts-v1-test-571,1.2
boostcamp-sts-v1-test-572,1.3
boostcamp-sts-v1-test-573,1.3
boostcamp-sts-v1-test-574,1.7
boostcamp-sts-v1-test-575,4.1
boostcamp-sts-v1-test-576,4.3
boostcamp-sts-v1-test-577,0.4
boostcamp-sts-v1-test-578,1.7
boostcamp-sts-v1-test-579,2.4
boostcamp-sts-v1-test-580,4.1
boostcamp-sts-v1-test-581,0.3
boostcamp-sts-v1-test-582,0.3
boostcamp-sts-v1-test-583,4.2
boostcamp-sts-v1-test-584,0.3
boostcamp-sts-v1-test-585,4.2
boostcamp-sts-v1-test-586,2.5
boostcamp-sts-v1-test-587,0.3
boostcamp-sts-v1-test-588,2.5
boostcamp-sts-v1-test-589,0.8
boostcamp-sts-v1-test-590,4.0
boostcamp-sts-v1-test-591,4.0
boostcamp-sts-v1-test-592,0.6
boostcamp-sts-v1-test-593,4.1
boostcamp-sts-v1-test-594,3.7
boostcamp-sts-v1-test-595,0.3
boostcamp-sts-v1-test-596,4.3
boostcamp-sts-v1-test-597,4.2
boostcamp-sts-v1-test-598,3.9
boostcamp-sts-v1-test-599,2.1
boostcamp-sts-v1-test-600,3.5
boostcamp-sts-v1-test-601,2.9
boostcamp-sts-v1-test-602,4.2
boostcamp-sts-v1-test-603,3.6
boostcamp-sts-v1-test-604,4.2
boostcamp-sts-v1-test-605,0.5
boostcamp-sts-v1-test-606,3.8
boostcamp-sts-v1-test-607,3.5
boostcamp-sts-v1-test-608,0.4
boostcamp-sts-v1-test-609,1.1
boostcamp-sts-v1-test-610,4.1
boostcamp-sts-v1-test-611,2.4
boostcamp-sts-v1-test-612,4.2
boostcamp-sts-v1-test-613,1.6
boostcamp-sts-v1-test-614,0.8
boostcamp-sts-v1-test-615,4.2
boostcamp-sts-v1-test-616,3.2
boostcamp-sts-v1-test-617,2.2
boostcamp-sts-v1-test-618,4.1
boostcamp-sts-v1-test-619,0.4
boostcamp-sts-v1-test-620,1.0
boostcamp-sts-v1-test-621,3.2
boostcamp-sts-v1-test-622,4.0
boostcamp-sts-v1-test-623,4.3
boostcamp-sts-v1-test-624,4.2
boostcamp-sts-v1-test-625,0.3
boostcamp-sts-v1-test-626,4.0
boostcamp-sts-v1-test-627,4.2
boostcamp-sts-v1-test-628,3.5
boostcamp-sts-v1-test-629,0.6
boostcamp-sts-v1-test-630,0.6
boostcamp-sts-v1-test-631,1.8
boostcamp-sts-v1-test-632,0.5
boostcamp-sts-v1-test-633,3.8
boostcamp-sts-v1-test-634,0.3
boostcamp-sts-v1-test-635,3.8
boostcamp-sts-v1-test-636,2.1
boostcamp-sts-v1-test-637,0.3
boostcamp-sts-v1-test-638,1.7
boostcamp-sts-v1-test-639,4.2
boostcamp-sts-v1-test-640,4.1
boostcamp-sts-v1-test-641,3.8
boostcamp-sts-v1-test-642,0.2
boostcamp-sts-v1-test-643,1.6
boostcamp-sts-v1-test-644,2.0
boostcamp-sts-v1-test-645,0.3
boostcamp-sts-v1-test-646,4.3
boostcamp-sts-v1-test-647,2.9
boostcamp-sts-v1-test-648,0.8
boostcamp-sts-v1-test-649,3.9
boostcamp-sts-v1-test-650,4.1
boostcamp-sts-v1-test-651,1.6
boostcamp-sts-v1-test-652,3.7
boostcamp-sts-v1-test-653,0.6
boostcamp-sts-v1-test-654,3.6
boostcamp-sts-v1-test-655,1.8
boostcamp-sts-v1-test-656,4.3
boostcamp-sts-v1-test-657,0.5
boostcamp-sts-v1-test-658,1.6
boostcamp-sts-v1-test-659,4.2
boostcamp-sts-v1-test-660,4.2
boostcamp-sts-v1-test-661,0.4
boostcamp-sts-v1-test-662,4.0
boostcamp-sts-v1-test-663,4.1
boostcamp-sts-v1-test-664,1.9
boostcamp-sts-v1-test-665,3.7
boostcamp-sts-v1-test-666,0.6
boostcamp-sts-v1-test-667,2.5
boostcamp-sts-v1-test-668,1.6
boostcamp-sts-v1-test-669,4.1
boostcamp-sts-v1-test-670,1.5
boostcamp-sts-v1-test-671,2.7
boostcamp-sts-v1-test-672,2.9
boostcamp-sts-v1-test-673,4.0
boostcamp-sts-v1-test-674,1.0
boostcamp-sts-v1-test-675,4.2
boostcamp-sts-v1-test-676,2.9
boostcamp-sts-v1-test-677,3.9
boostcamp-sts-v1-test-678,4.3
boostcamp-sts-v1-test-679,4.3
boostcamp-sts-v1-test-680,0.6
boostcamp-sts-v1-test-681,1.7
boostcamp-sts-v1-test-682,1.5
boostcamp-sts-v1-test-683,4.2
boostcamp-sts-v1-test-684,3.5
boostcamp-sts-v1-test-685,2.7
boostcamp-sts-v1-test-686,4.2
boostcamp-sts-v1-test-687,4.3
boostcamp-sts-v1-test-688,4.3
boostcamp-sts-v1-test-689,1.7
boostcamp-sts-v1-test-690,4.2
boostcamp-sts-v1-test-691,4.2
boostcamp-sts-v1-test-692,0.3
boostcamp-sts-v1-test-693,4.2
boostcamp-sts-v1-test-694,3.0
boostcamp-sts-v1-test-695,4.2
boostcamp-sts-v1-test-696,1.5
boostcamp-sts-v1-test-697,4.0
boostcamp-sts-v1-test-698,4.2
